"id";"kode_normalisasi";"nama_material";"deskripsi";"satuan";"harga";"created_at";"updated_at"
"1";"000000001030006";"TRF DIS;;20kV/400V;3P;1000kVA;DYN5;ID";;"U";"178251173";NULL;NULL
"2";"000000001030006";"TRF DIS;;20kV/400V;3P;1000kVA;DYN5;ID";;"U";"178251173";NULL;NULL
"3";"000000001030008";"TRF DIS;;20kV/400V;3P;1250kVA;DYN5;ID";;"U";"0";NULL;NULL
"4";"000000001030008";"TRF DIS;;20kV/400V;3P;1250kVA;DYN5;ID";;"U";"0";NULL;NULL
"5";"000000001030013";"TRF DIS;;20kV/400V;3P;250kVA;DYN5;OD";;"U";"88726000";NULL;NULL
"6";"000000001030013";"TRF DIS;;20kV/400V;3P;250kVA;DYN5;OD";;"U";"88726000";NULL;NULL
"7";"000000001030015";"TRF DIS;;20kV/400V;3P;315kVA;DYN5;OD";;"U";"22000000";NULL;NULL
"8";"000000001030015";"TRF DIS;;20kV/400V;3P;315kVA;DYN5;OD";;"U";"0";NULL;NULL
"9";"000000001030016";"TRF DIS;;20kV/400V;3P;400kVA;DYN5;ID";;"U";"121605000";NULL;NULL
"10";"000000001030016";"TRF DIS;;20kV/400V;3P;400kVA;DYN5;ID";;"U";"121605000";NULL;NULL
"11";"000000001030017";"TRF DIS;;20kV/400V;3P;400kVA;DYN5;OD";;"U";"113470515";NULL;NULL
"12";"000000001030017";"TRF DIS;;20kV/400V;3P;400kVA;DYN5;OD";;"U";"113470515";NULL;NULL
"13";"000000001030021";"TRF DIS;;20kV/400V;3P;630kVA;DYN5;ID";;"U";"74176574";NULL;NULL
"14";"000000001030021";"TRF DIS;;20kV/400V;3P;630kVA;DYN5;ID";;"U";"74176574";NULL;NULL
"15";"000000001030021";"TRF DIS;;20kV/400V;3P;630kVA;DYN5;ID";;"U";"37274497";NULL;NULL
"16";"000000001030022";"TRF DIS;;20kV/400V;3P;630kVA;DYN5;OD";;"U";"129539300";NULL;NULL
"17";"000000001030022";"TRF DIS;;20kV/400V;3P;630kVA;DYN5;OD";;"U";"129539300";NULL;NULL
"18";"000000001030062";"TRF DIS;;20kV/400V;3P;100kVA;YZN5;OD";;"U";"30008000";NULL;NULL
"19";"000000001030062";"TRF DIS;;20kV/400V;3P;100kVA;YZN5;OD";;"U";"0";NULL;NULL
"20";"000000001030063";"TRF DIS;;20kV/400V;3P;160kVA;YZN5;OD";;"U";"38500000";NULL;NULL
"21";"000000001030063";"TRF DIS;;20kV/400V;3P;160kVA;YZN5;OD";;"U";"0";NULL;NULL
"22";"000000001030114";"TRF DIS;D3;20kV/400V;3P;400kVA;DYN5;OD";;"U";"86981093";NULL;NULL
"23";"000000001030114";"TRF DIS;D3;20kV/400V;3P;400kVA;DYN5;OD";;"U";"86981093";NULL;NULL
"24";"000000001030126";"TRF DIS;;20KV/400V;3P;400KVA;DYN5;ID-ADB";;"U";"105410000";NULL;NULL
"25";"000000001030126";"TRF DIS;;20KV/400V;3P;400KVA;DYN5;ID-ADB";;"U";"105410000";NULL;NULL
"26";"000000001030137";"TRF DIS;D3;20kV/400V;3P;630kVA;Dyn5;OD";;"U";"0";NULL;NULL
"27";"000000001030137";"TRF DIS;D3;20kV/400V;3P;630kVA;Dyn5;OD";;"U";"0";NULL;NULL
"28";"000000001030175";"TRF DIS;K;20KV;3P;400KVA;DYN5;ID";;"U";"89232220";NULL;NULL
"29";"000000001030175";"TRF DIS;K;20KV;3P;400KVA;DYN5;ID";;"U";"89232220";NULL;NULL
"30";"000000001030194";"TRF DIS;D3;20KV/400V;3P;400KVA;DYN5;ID";;"U";"66239331";NULL;NULL
"31";"000000001030194";"TRF DIS;D3;20KV/400V;3P;400KVA;DYN5;ID";;"U";"66239331";NULL;NULL
"32";"000000001030202";"TRF DIS;D3;20kV/400V;3P;630kVA;DYN5;ID";;"U";"90396570";NULL;NULL
"33";"000000001030202";"TRF DIS;D3;20kV/400V;3P;630kVA;DYN5;ID";;"U";"90396570";NULL;NULL
"34";"000000001030203";"TRF DIS;D3;20kV/400V;3P;1000kVA;DYN5;ID";;"U";"145179430";NULL;NULL
"35";"000000001030203";"TRF DIS;D3;20kV/400V;3P;1000kVA;DYN5;ID";;"U";"145179430";NULL;NULL
"36";"000000002010032";"CB;K;20kV;400A;12.5kA;SPRING;3P;SF6";;"U";"0";NULL;NULL
"37";"000000002010032";"CB;K;20kV;400A;12.5kA;SPRING;3P;SF6";;"U";"0";NULL;NULL
"38";"000000002020015";"CB ACC;TRIPPING COIL 110 VDC";;"BH";"0";NULL;NULL
"39";"000000002020015";"CB ACC;TRIPPING COIL 110 VDC";;"BH";"0";NULL;NULL
"40";"000000002050045";"CT;20kV;K;100-200/5-5A;0.2;;ID";;"BH";"0";NULL;NULL
"41";"000000002050045";"CT;20kV;K;100-200/5-5A;0.2;;ID";;"BH";"0";NULL;NULL
"42";"000000002050047";"CT;20kV;K;10-20/5-5A;0.5;60VA;ID";;"BH";"6442780";NULL;NULL
"43";"000000002050047";"CT;20kV;K;10-20/5-5A;0.5;60VA;ID";;"BH";"0";NULL;NULL
"44";"000000002050051";"CT;20kV;K;150/5-5A;0.5;60VA;ID";;"BH";"0";NULL;NULL
"45";"000000002050051";"CT;20kV;K;150/5-5A;0.5;60VA;ID";;"BH";"0";NULL;NULL
"46";"000000002050059";"CT;20kV;K;200/5A;0.5;60VA;ID";;"BH";"7500";NULL;NULL
"47";"000000002050059";"CT;20kV;K;200/5A;0.5;60VA;ID";;"BH";"0";NULL;NULL
"48";"000000002050062";"CT;20kV;K;200-400/5-5A;0.5;60VA;ID";;"BH";"1";NULL;NULL
"49";"000000002050062";"CT;20kV;K;200-400/5-5A;0.5;60VA;ID";;"BH";"0";NULL;NULL
"50";"000000002050064";"CT;20kV;K;20-40/5-5A;0.5;60VA;ID";;"BH";"8600027";NULL;NULL
"51";"000000002050064";"CT;20kV;K;20-40/5-5A;0.5;60VA;ID";;"BH";"8600027";NULL;NULL
"52";"000000002050069";"CT;20kV;K;250-500/5-5A;0.5;60VA;ID";;"BH";"0";NULL;NULL
"53";"000000002050069";"CT;20kV;K;250-500/5-5A;0.5;60VA;ID";;"BH";"0";NULL;NULL
"54";"000000002050071";"CT;20kV;K;25-50/5-5A;0.5;60VA;ID";;"BH";"3487739";NULL;NULL
"55";"000000002050071";"CT;20kV;K;25-50/5-5A;0.5;60VA;ID";;"BH";"0";NULL;NULL
"56";"000000002050075";"CT;20kV;K;300-600/5-5A;0.5;60VA;ID";;"BH";"0";NULL;NULL
"57";"000000002050075";"CT;20kV;K;300-600/5-5A;0.5;60VA;ID";;"BH";"0";NULL;NULL
"58";"000000002050082";"CT;20kV;K;500/5A;0.5;60VA;ID";;"BH";"0";NULL;NULL
"59";"000000002050082";"CT;20kV;K;500/5A;0.5;60VA;ID";;"BH";"0";NULL;NULL
"60";"000000002050085";"CT;20kV;K;50-100/5-5A;0.2;;ID";;"BH";"0";NULL;NULL
"61";"000000002050085";"CT;20kV;K;50-100/5-5A;0.2;;ID";;"BH";"0";NULL;NULL
"62";"000000002050092";"CT;20kV;K;75-150/5-5A;0.2;;ID";;"BH";"0";NULL;NULL
"63";"000000002050092";"CT;20kV;K;75-150/5-5A;0.2;;ID";;"BH";"0";NULL;NULL
"64";"000000002050128";"CT;380/220V;SQUARE;100/5A;0.5;5VA;P";;"BH";"472826";NULL;NULL
"65";"000000002050128";"CT;380/220V;SQUARE;100/5A;0.5;5VA;P";;"BH";"472826";NULL;NULL
"66";"000000002050131";"CT;380/220V;SQUARE;1000/5A;2;5VA;P";;"BH";"0";NULL;NULL
"67";"000000002050131";"CT;380/220V;SQUARE;1000/5A;2;5VA;P";;"BH";"0";NULL;NULL
"68";"000000002050133";"CT;380/220V;SQUARE;150/5A;0.5;5VA;P";;"BH";"576313";NULL;NULL
"69";"000000002050133";"CT;380/220V;SQUARE;150/5A;0.5;5VA;P";;"BH";"576313";NULL;NULL
"70";"000000002050134";"CT;380/220V;SQUARE;150/5A;1;5VA;P";;"BH";"0";NULL;NULL
"71";"000000002050134";"CT;380/220V;SQUARE;150/5A;1;5VA;P";;"BH";"0";NULL;NULL
"72";"000000002050136";"CT;380/220V;SQUARE;200/5A;0.5;5VA;P";;"BH";"183687";NULL;NULL
"73";"000000002050136";"CT;380/220V;SQUARE;200/5A;0.5;5VA;P";;"BH";"183687";NULL;NULL
"74";"000000002050137";"CT;380/220V;SQUARE;200/5A;1;5VA;P";;"BH";"76667";NULL;NULL
"75";"000000002050137";"CT;380/220V;SQUARE;200/5A;1;5VA;P";;"BH";"0";NULL;NULL
"76";"000000002050139";"CT;380/220V;SQUARE;250/5A;0.5;5VA;P";;"BH";"183361";NULL;NULL
"77";"000000002050139";"CT;380/220V;SQUARE;250/5A;0.5;5VA;P";;"BH";"183361";NULL;NULL
"78";"000000002050140";"CT;380/220V;SQUARE;250/5A;1;5VA;P";;"BH";"71336";NULL;NULL
"79";"000000002050140";"CT;380/220V;SQUARE;250/5A;1;5VA;P";;"BH";"0";NULL;NULL
"80";"000000002050142";"CT;380/220V;SQUARE;300/5A;0.5;5VA;P";;"BH";"312200";NULL;NULL
"81";"000000002050142";"CT;380/220V;SQUARE;300/5A;0.5;5VA;P";;"BH";"312200";NULL;NULL
"82";"000000002050143";"CT;380/220V;SQUARE;300/5A;1;5VA;P";;"BH";"67925";NULL;NULL
"83";"000000002050143";"CT;380/220V;SQUARE;300/5A;1;5VA;P";;"BH";"0";NULL;NULL
"84";"000000002050146";"CT;380/220V;SQUARE;400/5A;0.5;5VA;P";;"BH";"0";NULL;NULL
"85";"000000002050146";"CT;380/220V;SQUARE;400/5A;0.5;5VA;P";;"BH";"0";NULL;NULL
"86";"000000002050147";"CT;380/220V;SQUARE;400/5A;1;5VA;P";;"BH";"0";NULL;NULL
"87";"000000002050147";"CT;380/220V;SQUARE;400/5A;1;5VA;P";;"BH";"0";NULL;NULL
"88";"000000002050149";"CT;380/220V;SQUARE;50/5A;1;5VA;P";;"BH";"0";NULL;NULL
"89";"000000002050149";"CT;380/220V;SQUARE;50/5A;1;5VA;P";;"BH";"0";NULL;NULL
"90";"000000002050150";"CT;380/220V;SQUARE;500/5A;0.5;5VA;P";;"BH";"0";NULL;NULL
"91";"000000002050150";"CT;380/220V;SQUARE;500/5A;0.5;5VA;P";;"BH";"0";NULL;NULL
"92";"000000002050151";"CT;380/220V;SQUARE;500/5A;1;5VA;P";;"BH";"0";NULL;NULL
"93";"000000002050151";"CT;380/220V;SQUARE;500/5A;1;5VA;P";;"BH";"0";NULL;NULL
"94";"000000002050155";"CT;380/220V;SQUARE;600/5A;0.5;5VA;P";;"BH";"14909";NULL;NULL
"95";"000000002050155";"CT;380/220V;SQUARE;600/5A;0.5;5VA;P";;"BH";"0";NULL;NULL
"96";"000000002050160";"CT;380/220V;SQUARE;800/5A;0.5;5VA;P";;"BH";"21619";NULL;NULL
"97";"000000002050160";"CT;380/220V;SQUARE;800/5A;0.5;5VA;P";;"BH";"0";NULL;NULL
"98";"000000002050161";"CT;380/220V;SQUARE;800/5A;1;5VA;P";;"BH";"0";NULL;NULL
"99";"000000002050161";"CT;380/220V;SQUARE;800/5A;1;5VA;P";;"BH";"0";NULL;NULL
"100";"000000002050182";"CT;380/220V;SQUARE;750/5A;;5-15VA;P";;"BH";"1306800";NULL;NULL
"101";"000000002050182";"CT;380/220V;SQUARE;750/5A;;5-15VA;P";;"BH";"1306800";NULL;NULL
"102";"000000002050182";"CT;380/220V;SQUARE;750/5A;;5-15VA;P";;"BH";"1306800";NULL;NULL
"103";"000000002050183";"CT;20KV;K;1250-2500/5-5A;0.5;;ID";;"BH";"0";NULL;NULL
"104";"000000002050183";"CT;20KV;K;1250-2500/5-5A;0.5;;ID";;"BH";"0";NULL;NULL
"105";"000000002050184";"CT;380/220V;SQUARE;1500/5A;;5-15VA;P";;"BH";"0";NULL;NULL
"106";"000000002050184";"CT;380/220V;SQUARE;1500/5A;;5-15VA;P";;"BH";"0";NULL;NULL
"107";"000000002050185";"CT;380/220V;SQUARE;1500/5A;;;P";;"BH";"0";NULL;NULL
"108";"000000002050185";"CT;380/220V;SQUARE;1500/5A;;;P";;"BH";"0";NULL;NULL
"109";"000000002050231";"CT;20kV;K;250-500/5-5A;0,2;10VA;;ID";;"BH";"8250000";NULL;NULL
"110";"000000002050231";"CT;20kV;K;250-500/5-5A;0,2;10VA;;ID";;"BH";"8250000";NULL;NULL
"111";"000000002050237";"CT;20kV;K;200-400/5-5A;0.2;10VA;ID";;"BH";"0";NULL;NULL
"112";"000000002050237";"CT;20kV;K;200-400/5-5A;0.2;10VA;ID";;"BH";"0";NULL;NULL
"113";"000000002050238";"CT;20kV;K;150-300/5-5A;0.2;10VA;ID";;"BH";"8800000";NULL;NULL
"114";"000000002050238";"CT;20kV;K;150-300/5-5A;0.2;10VA;ID";;"BH";"8800000";NULL;NULL
"115";"000000002050239";"CT;20kV;K;125-250/5-5A;0.2;10VA;ID";;"BH";"8800000";NULL;NULL
"116";"000000002050239";"CT;20kV;K;125-250/5-5A;0.2;10VA;ID";;"BH";"8800000";NULL;NULL
"117";"000000002050240";"CT;20kV;K;100-200/5-5A;0.2;10VA;ID";;"BH";"8800000";NULL;NULL
"118";"000000002050240";"CT;20kV;K;100-200/5-5A;0.2;10VA;ID";;"BH";"8800000";NULL;NULL
"119";"000000002050241";"CT;20kV;K;75-150/5-5A;0.2;10VA;ID";;"BH";"8818333";NULL;NULL
"120";"000000002050241";"CT;20kV;K;75-150/5-5A;0.2;10VA;ID";;"BH";"8818333";NULL;NULL
"121";"000000002050242";"CT;20kV;K;50-100/5-5A;0.2;10VA;ID";;"BH";"8800000";NULL;NULL
"122";"000000002050242";"CT;20kV;K;50-100/5-5A;0.2;10VA;ID";;"BH";"8800000";NULL;NULL
"123";"000000002050243";"CT;20kV;K;30-60/5-5A;0.2;10VA;ID";;"BH";"8800000";NULL;NULL
"124";"000000002050243";"CT;20kV;K;30-60/5-5A;0.2;10VA;ID";;"BH";"8800000";NULL;NULL
"125";"000000002050244";"CT;20kV;K;25-50/5-5A;0.2;10VA;ID";;"BH";"8800000";NULL;NULL
"126";"000000002050244";"CT;20kV;K;25-50/5-5A;0.2;10VA;ID";;"BH";"8800000";NULL;NULL
"127";"000000002050245";"CT;20kV;K;20-40/5-5A;0.2;10VA;ID";;"BH";"8800000";NULL;NULL
"128";"000000002050245";"CT;20kV;K;20-40/5-5A;0.2;10VA;ID";;"BH";"8800000";NULL;NULL
"129";"000000002050246";"CT;20kV;K;15-30/5-5A;0.2;10VA;ID";;"BH";"8800000";NULL;NULL
"130";"000000002050246";"CT;20kV;K;15-30/5-5A;0.2;10VA;ID";;"BH";"8800000";NULL;NULL
"131";"000000002050247";"CT;20kV;K;10-20/5-5A;0.2;10VA;ID";;"BH";"0";NULL;NULL
"132";"000000002050247";"CT;20kV;K;10-20/5-5A;0.2;10VA;ID";;"BH";"0";NULL;NULL
"133";"000000002050265";"CT;20kV;K RING;10-20/5-5A;0.5;;OD";;"BH";"0";NULL;NULL
"134";"000000002050265";"CT;20kV;K RING;10-20/5-5A;0.5;;OD";;"BH";"0";NULL;NULL
"135";"000000002050464";"CT;20kV;K;1000-2000/5-5A;5P20;30VA;ID";;"BH";"13750000";NULL;NULL
"136";"000000002050464";"CT;20kV;K;1000-2000/5-5A;5P20;30VA;ID";;"BH";"13750000";NULL;NULL
"137";"000000002050465";"CT;20kV;K;10-20/5-5A;0.2;15VA;ID";;"BH";"0";NULL;NULL
"138";"000000002050465";"CT;20kV;K;10-20/5-5A;0.2;15VA;ID";;"BH";"0";NULL;NULL
"139";"000000002050469";"CT;20kV;K;175-350/5-5A;0.2;10VA;ID";;"BH";"8800000";NULL;NULL
"140";"000000002050469";"CT;20kV;K;175-350/5-5A;0.2;10VA;ID";;"BH";"8800000";NULL;NULL
"141";"000000002050479";"CT;20kV;K;300-600/5-5A;0.2;15VA;ID";;"BH";"8800000";NULL;NULL
"142";"000000002050479";"CT;20kV;K;300-600/5-5A;0.2;15VA;ID";;"BH";"8800000";NULL;NULL
"143";"000000002050490";"CT;380/220V;SQUARE;300/5A;1;10VA;P";;"BH";"0";NULL;NULL
"144";"000000002050490";"CT;380/220V;SQUARE;300/5A;1;10VA;P";;"BH";"0";NULL;NULL
"145";"000000002050533";"CT;20kV;K;40-80/5-5A;0.2;10VA;ID";;"BH";"0";NULL;NULL
"146";"000000002050533";"CT;20kV;K;40-80/5-5A;0.2;10VA;ID";;"BH";"0";NULL;NULL
"147";"000000002050536";"CT;380/220V;SQUARE;400/5A;0.5;10VA;P";;"BH";"1099890";NULL;NULL
"148";"000000002050536";"CT;380/220V;SQUARE;400/5A;0.5;10VA;P";;"BH";"1099890";NULL;NULL
"149";"000000002050536";"CT;380/220V;SQUARE;400/5A;0.5;10VA;P";;"BH";"1099890";NULL;NULL
"150";"000000002050537";"CT;380/220V;SQUARE;500/5A;0.5;10VA;P";;"BH";"1099890";NULL;NULL
"151";"000000002050537";"CT;380/220V;SQUARE;500/5A;0.5;10VA;P";;"BH";"0";NULL;NULL
"152";"000000002050537";"CT;380/220V;SQUARE;500/5A;0.5;10VA;P";;"BH";"1099890";NULL;NULL
"153";"000000002050538";"CT;380/220V;SQUARE;800/5A;0.5;10VA;P";;"BH";"1306800";NULL;NULL
"154";"000000002050538";"CT;380/220V;SQUARE;800/5A;0.5;10VA;P";;"BH";"1306800";NULL;NULL
"155";"000000002050538";"CT;380/220V;SQUARE;800/5A;0.5;10VA;P";;"BH";"1306800";NULL;NULL
"156";"000000002050539";"CT;380/220V;SQUARE;1000/5A;0.5;10VA;P";;"BH";"1306800";NULL;NULL
"157";"000000002050539";"CT;380/220V;SQUARE;1000/5A;0.5;10VA;P";;"BH";"1306800";NULL;NULL
"158";"000000002050539";"CT;380/220V;SQUARE;1000/5A;0.5;10VA;P";;"BH";"1306800";NULL;NULL
"159";"000000002050543";"CT;380/220V;SQUARE;100/5A;1;3VA;P";;"BH";"203500";NULL;NULL
"160";"000000002050543";"CT;380/220V;SQUARE;100/5A;1;3VA;P";;"BH";"203500";NULL;NULL
"161";"000000002050544";"CT;380/220V;SQUARE;150/5A;1;3VA;P";;"BH";"0";NULL;NULL
"162";"000000002050544";"CT;380/220V;SQUARE;150/5A;1;3VA;P";;"BH";"0";NULL;NULL
"163";"000000002050545";"CT;380/220V;SQUARE;200/5A;1;4VA;P";;"BH";"0";NULL;NULL
"164";"000000002050545";"CT;380/220V;SQUARE;200/5A;1;4VA;P";;"BH";"0";NULL;NULL
"165";"000000002050546";"CT;380/220V;SQUARE;250/5A;1;6VA;P";;"BH";"0";NULL;NULL
"166";"000000002050546";"CT;380/220V;SQUARE;250/5A;1;6VA;P";;"BH";"0";NULL;NULL
"167";"000000002050683";"CT;24kV;K;10/5-5A;0.5;30VA;ID";;"BH";"0";NULL;NULL
"168";"000000002050683";"CT;24kV;K;10/5-5A;0.5;30VA;ID";;"BH";"0";NULL;NULL
"169";"000000002050685";"CT;24kV;K;15/5-5A;0.5;30VA;OD";;"BH";"0";NULL;NULL
"170";"000000002050685";"CT;24kV;K;15/5-5A;0.5;30VA;OD";;"BH";"0";NULL;NULL
"171";"000000002050758";"CT;380/220V;SPLITCORE;600/5A;0.5;2.5VA;I";;"BH";"990000";NULL;NULL
"172";"000000002050758";"CT;380/220V;SPLITCORE;600/5A;0.5;2.5VA;I";;"BH";"990000";NULL;NULL
"173";"000000002050759";"CT;380/220V;SPLITCORE;1000/5A;0.5;2.5VA;";;"BH";"990000";NULL;NULL
"174";"000000002050759";"CT;380/220V;SPLITCORE;1000/5A;0.5;2.5VA;";;"BH";"990000";NULL;NULL
"175";"000000002050760";"CT;380/220V;SPLITCORE;1500/5A;0.5;2.5VA;";;"BH";"990000";NULL;NULL
"176";"000000002050760";"CT;380/220V;SPLITCORE;1500/5A;0.5;2.5VA;";;"BH";"990000";NULL;NULL
"177";"000000002050803";"CT;24KV;K;100/5-5A;0.2S;ID";;"BH";"0";NULL;NULL
"178";"000000002050803";"CT;24KV;K;100/5-5A;0.2S;ID";;"BH";"0";NULL;NULL
"179";"000000002050804";"CT;24KV;K;200/5-5A;0.2S;ID";;"BH";"0";NULL;NULL
"180";"000000002050804";"CT;24KV;K;200/5-5A;0.2S;ID";;"BH";"0";NULL;NULL
"181";"000000002050807";"CT;380/220V;SQUARE;250/5A;0.5S;2.5VA;P";;"BH";"934560";NULL;NULL
"182";"000000002050807";"CT;380/220V;SQUARE;250/5A;0.5S;2.5VA;P";;"BH";"934560";NULL;NULL
"183";"000000002050826";"CT;24kV;K;20/5A;0.2S;20VA;OD";;"BH";"0";NULL;NULL
"184";"000000002050826";"CT;24kV;K;20/5A;0.2S;20VA;OD";;"BH";"0";NULL;NULL
"185";"000000002050832";"CT;20kV;K;50/5-5A;0.2S;10VA;ID";;"BH";"4400000";NULL;NULL
"186";"000000002050832";"CT;20kV;K;50/5-5A;0.2S;10VA;ID";;"BH";"4400000";NULL;NULL
"187";"000000002050835";"CT;20kV;K;10/5-5A;0.2S;10VA;ID";;"BH";"6902885";NULL;NULL
"188";"000000002050835";"CT;20kV;K;10/5-5A;0.2S;10VA;ID";;"BH";"6902885";NULL;NULL
"189";"000000002050836";"CT;20kV;K;40/5-5A;0.2S;10VA;ID";;"BH";"3850000";NULL;NULL
"190";"000000002050836";"CT;20kV;K;40/5-5A;0.2S;10VA;ID";;"BH";"3850000";NULL;NULL
"191";"000000002050847";"CT;20KV;K;15/5-5A;0.2S;10VA;ID";;"BH";"6946225";NULL;NULL
"192";"000000002050847";"CT;20KV;K;15/5-5A;0.2S;10VA;ID";;"BH";"6946225";NULL;NULL
"193";"000000002050848";"CT;20KV;K;20/5-5A;0.2S;10VA;ID";;"BH";"6837875";NULL;NULL
"194";"000000002050848";"CT;20KV;K;20/5-5A;0.2S;10VA;ID";;"BH";"6837875";NULL;NULL
"195";"000000002050849";"CT;20KV;K;25/5-5A;0.2S;10VA;ID";;"BH";"6301857";NULL;NULL
"196";"000000002050849";"CT;20KV;K;25/5-5A;0.2S;10VA;ID";;"BH";"6301857";NULL;NULL
"197";"000000002050850";"CT;20KV;K;30/5-5A;0.2S;10VA;ID";;"BH";"6837875";NULL;NULL
"198";"000000002050850";"CT;20KV;K;30/5-5A;0.2S;10VA;ID";;"BH";"6837875";NULL;NULL
"199";"000000002050851";"CT;20KV;K;40/5-5A;0.2S;10VA;ID";;"BH";"6837050";NULL;NULL
"200";"000000002050851";"CT;20KV;K;40/5-5A;0.2S;10VA;ID";;"BH";"6837050";NULL;NULL
"201";"000000002050852";"CT;20KV;K;50/5-5A;0.2S;10VA;ID";;"BH";"6945400";NULL;NULL
"202";"000000002050852";"CT;20KV;K;50/5-5A;0.2S;10VA;ID";;"BH";"6945400";NULL;NULL
"203";"000000002050854";"CT;20KV;K;75/5-5A;0.2S;10VA;ID";;"BH";"0";NULL;NULL
"204";"000000002050854";"CT;20KV;K;75/5-5A;0.2S;10VA;ID";;"BH";"0";NULL;NULL
"205";"000000002050855";"CT;20KV;K;100/5-5A;0.2S;10VA;ID";;"BH";"4400000";NULL;NULL
"206";"000000002050855";"CT;20KV;K;100/5-5A;0.2S;10VA;ID";;"BH";"4400000";NULL;NULL
"207";"000000002050857";"CT;20KV;K;150/5-5A;0.2S;10VA;ID";;"BH";"0";NULL;NULL
"208";"000000002050857";"CT;20KV;K;150/5-5A;0.2S;10VA;ID";;"BH";"0";NULL;NULL
"209";"000000002050858";"CT;20KV;K;200/5-5A;0.2S;10VA;ID";;"BH";"5618937";NULL;NULL
"210";"000000002050858";"CT;20KV;K;200/5-5A;0.2S;10VA;ID";;"BH";"5618937";NULL;NULL
"211";"000000002050927";"CT;20kV;K;10/5-5A;0.2S;15-10VA;ID";;"BH";"2381225";NULL;NULL
"212";"000000002050927";"CT;20kV;K;10/5-5A;0.2S;15-10VA;ID";;"BH";"2381225";NULL;NULL
"213";"000000002050928";"CT;20kV;K;15/5-5A;0.2S;15-10VA;ID";;"BH";"6077225";NULL;NULL
"214";"000000002050928";"CT;20kV;K;15/5-5A;0.2S;15-10VA;ID";;"BH";"0";NULL;NULL
"215";"000000002050929";"CT;20kV;K;20/5-5A;0.2S;15-10VA;ID";;"BH";"2457950";NULL;NULL
"216";"000000002050929";"CT;20kV;K;20/5-5A;0.2S;15-10VA;ID";;"BH";"2457950";NULL;NULL
"217";"000000002050930";"CT;20kV;K;25/5-5A;0.2S;15-10VA;ID";;"BH";"6077225";NULL;NULL
"218";"000000002050930";"CT;20kV;K;25/5-5A;0.2S;15-10VA;ID";;"BH";"0";NULL;NULL
"219";"000000002050931";"CT;20kV;K;30/5-5A;0.2S;15-10VA;ID";;"BH";"6076400";NULL;NULL
"220";"000000002050931";"CT;20kV;K;30/5-5A;0.2S;15-10VA;ID";;"BH";"6076400";NULL;NULL
"221";"000000002050932";"CT;20kV;K;40/5-5A;0.2S;15-10VA;ID";;"BH";"6078050";NULL;NULL
"222";"000000002050932";"CT;20kV;K;40/5-5A;0.2S;15-10VA;ID";;"BH";"6078050";NULL;NULL
"223";"000000002050933";"CT;20kV;K;50/5-5A;0.2S;15-10VA;ID";;"BH";"6945400";NULL;NULL
"224";"000000002050933";"CT;20kV;K;50/5-5A;0.2S;15-10VA;ID";;"BH";"6945400";NULL;NULL
"225";"000000002051301";"CT;20KV;K;80/5-5A;0.2S;10VA;ID";;"BH";"4400000";NULL;NULL
"226";"000000002051301";"CT;20KV;K;80/5-5A;0.2S;10VA;ID";;"BH";"4400000";NULL;NULL
"227";"000000002053015";"CT;20kV;K;100/5-5A;0.2S;15-10VA;ID";;"BH";"6075575";NULL;NULL
"228";"000000002053015";"CT;20kV;K;100/5-5A;0.2S;15-10VA;ID";;"BH";"6075575";NULL;NULL
"229";"000000002053443";"CT;20kV;K;500/5-5A;0.2S;15-10VA;ID";;"BH";"6992631";NULL;NULL
"230";"000000002053443";"CT;20kV;K;500/5-5A;0.2S;15-10VA;ID";;"BH";"6992631";NULL;NULL
"231";"000000002053734";"CT;20kV;K;1000/5-5A;0.2S;15-10VA;ID";;"BH";"6835400";NULL;NULL
"232";"000000002053734";"CT;20kV;K;1000/5-5A;0.2S;15-10VA;ID";;"BH";"6835400";NULL;NULL
"233";"000000002054251";"CT;20KV;K;600/5A;0.2S;10VA;ID";;"SET";"0";NULL;NULL
"234";"000000002054251";"CT;20KV;K;600/5A;0.2S;10VA;ID";;"SET";"0";NULL;NULL
"235";"000000002054252";"CT;20kV;K;500/5A;0.2S;10VA;ID";;"SET";"0";NULL;NULL
"236";"000000002054252";"CT;20kV;K;500/5A;0.2S;10VA;ID";;"SET";"0";NULL;NULL
"237";"000000002054271";"CT;380/220V;SQUARE;100/5A;0.5S;5VA;P";;"BH";"1110000";NULL;NULL
"238";"000000002054271";"CT;380/220V;SQUARE;100/5A;0.5S;5VA;P";;"BH";"1110000";NULL;NULL
"239";"000000002054272";"CT;380/220V;SQUARE;300/5A;0.5S;5VA;P";;"BH";"1070957";NULL;NULL
"240";"000000002054272";"CT;380/220V;SQUARE;300/5A;0.5S;5VA;P";;"BH";"1070957";NULL;NULL
"241";"000000002054333";"CT;1.2KV;RING;800/5A;5P20;5VA;ID";;"BH";"0";NULL;NULL
"242";"000000002054333";"CT;1.2KV;RING;800/5A;5P20;5VA;ID";;"BH";"0";NULL;NULL
"243";"000000002054336";"CT;380/220V;SQUARE;250/5A;0.5S;5VA;P";;"BH";"1099890";NULL;NULL
"244";"000000002054336";"CT;380/220V;SQUARE;250/5A;0.5S;5VA;P";;"BH";"1099890";NULL;NULL
"245";"000000002054573";"CT;0.72KV;RING;800/5A;5P20;5VA;ID";;"BH";"1643400";NULL;NULL
